CBBC_Code,CBBC_Name,Trade_Date,No_of_CBBC_Bought_,Average_Price_per_CBBC_Bought_,No_of_CBBC_Sold_,Average_Price_per_CBBC_Sold_,No._of_CBBC_still_out_in_market_,OutRatio,Total_Issue_Size_,Trading_Currency,Day_High,Day_Low,Closing_Price,Volume,Turnover,Issuer,Underlying,Bull_Bear,CBBC_Type,CBBC_Category,Listing_Date,Last_Trading_Date,Maturity_Date,MCE,Strike_Call_Currency,Strike_Level,Call_Level,Ent_Ratio,Delisting_Date,Target,Expiry,Str_Cal_Distance_abs,MaturityT,Underlying_Pre_Close,Dis_to_Call,Rela_Dis_to_Call,Dis_to_Call_abs,AQC,Underlying_Open,Underlying_Close,Open_Price,UNIQUE,TimeToMaturity,FinCost,DayNewHolding,DayNetTurnover,LastHigh_Low,LastTurnover,OutContracts,Rank_Out,Rank_Turn,Rank_DayNetTurn,DayOut,absDayOut,Rank_DayOut,DayReturn,LastDayReturn,RelaDisToK,RelaDisToC,StarIssuer,Theo_Lev,Last_Rank_Out,Last_Rank_Turn,Last_DayOut,Last_Theo_Lev,Last_OutRatio,Last_DayOut_p,Last_DayOut_n,LastDayReturn_p,LastDayReturn_n
66691,GS#HSI  RP1903R,2019-01-03,0,0.0,0,0.0,60000,0.03,200000000,HKD,0.0,0.0,0.21100000000000002,0,0,GS,HSI,Bear      ,Standard  ,R,2018-12-10,2019-01-17 00:00:00,2019-03-28,Y,-,27088.0,26988.0,10000.0,2019-01-18 00:00:00,HSI,1903,0.0037053505261597747,108.0,25130.35,1857.6500000000015,0.0688324440492071,1857.6500000000015,AQC,25077.68,25064.36,0.20600000000000002,66691GS#HSI  RP1903R,84.0,0.07789427052569403,0.0,0.0,0.0,0.0,12.0,0.7272727272727273,1.0,0.7195357833655706,0.0,0.0,1.0,0.024271844660194386,0.6349206349206344,0.08016371530380799,0.07617610560466517,False,11.878843601895735,0.7354260089686099,1.0,0.0,12.199199029126213,0.03,0.0,0.0,0.6349206349206344,0.0
58517,JP#HSI  RP1905C,2019-01-07,2260000,0.162301,-1680000,-0.152548,8520000,4.26,200000000,HKD,0.16699999999999998,0.14,0.16,3940000,623080,JP,HSI,Bear      ,Standard  ,R,2018-12-12,2019-01-21 00:00:00,2019-05-30,Y,-,27348.0,27248.0,10000.0,2019-01-22 00:00:00,HSI,1905,0.0036699941280093954,169.0,25626.03,1621.9700000000012,0.05952620375807403,1621.9700000000012,AQC,26015.84,25835.7,0.184,58517JP#HSI  RP1905C,143.0,0.05850519233581981,-580000.0000000001,-91722.43654822337,0.068,1275540.0,1704.0,0.22767419038272815,0.2806673209028459,0.8851815505397449,-116.0,116.0,0.3041289023162135,-0.1304347826086958,-0.23966942148760317,0.0512057269724906,0.04736191489492555,True,16.1473125,0.20784313725490197,0.2784313725490196,376.0,13.927190217391304,4.55,376.0,0.0,0.0,-0.23966942148760317
66059,GS#HSI  RC2012N,2019-08-14,190000,0.06894700000000001,-190000,-0.069579,70000,0.04,200000000,HKD,0.09,0.054000000000000006,0.057999999999999996,380000,26320,GS,HSI,Bull      ,Standard  ,R,2018-11-01,-,2020-12-30,N,-,24608.0,24708.0,10000.0,-,HSI,2012,0.0040472721385785984,790.0,25281.3,-573.2999999999993,0.023203011170471074,573.2999999999993,AQC,25711.1,25302.28,0.063,66059GS#HSI  RC2012N,504.0,0.023569570871261377,0.0,0.0,0.019000000000000003,61610.0,16.0,0.5267175572519084,0.3931297709923664,0.7913486005089059,0.0,0.0,1.0,-0.07936507936507953,-0.4521739130434781,0.04290364861868993,0.03901427787998174,False,43.62462068965517,0.5256081946222791,0.37964148527528807,4.0,40.12904761904762,0.04,4.0,0.0,0.0,-0.4521739130434781
68939,SG#HSI  RC2012H,2019-01-14,500000,0.139,-500000,-0.14,5000000,2.5,200000000,HKD,0.14,0.139,0.139,1000000,139500,SG,HSI,Bull      ,Standard  ,R,2018-10-19,-,2020-12-30,N,-,24358.0,24458.0,12000.0,-,HSI,2012,0.004088641753209584,803.0,26667.27,-2209.2700000000004,0.09032913566113339,2209.2700000000004,AQC,26559.68,26298.33,0.17,68939SG#HSI  RC2012H,716.0,0.06847852861482881,0.0,0.0,0.0,4920.0,833.3333333333333,0.2913306451612903,0.43850806451612906,0.6854838709677419,0.0,0.0,1.0,-0.1823529411764705,0.0691823899371069,0.08289557705514525,0.07913047145146328,True,15.76638489208633,0.3106295149638803,0.5758513931888545,-6.6666666666667425,13.072191176470588,2.5,0.0,-6.6666666666667425,0.0691823899371069,0.0
67642,HT#HSI  RP1909N,2019-07-25,2300000,0.07587,-2200000,-0.075909,1530000,1.02,150000000,HKD,0.081,0.073,0.075,4500000,341500,HT,HSI,Bear      ,Standard  ,R,2019-05-17,2019-09-26 00:00:00,2019-09-27,N,-,29258.0,29158.0,10000.0,2019-09-30 00:00:00,HSI,1909,0.003429590506893477,133.0,28524.04,633.9599999999991,0.021742231977501858,633.9599999999991,AQC,28575.49,28594.3,0.08,67642HT#HSI  RP1909N,64.0,0.02563401462847768,-105000.00000000009,-7968.333333333339,0.02699999999999999,96824690.0,306.0,0.2717692734331669,0.16195230171935662,0.8746533555185801,-21.0,21.0,0.23306997742663657,-0.06249999999999989,-0.09090909090909127,0.023884454824746604,0.020384952279033478,True,38.12573333333333,0.2623679822123402,0.009449694274596998,-537.0,35.65505,1.09,0.0,-537.0,0.0,-0.09090909090909127
62569,UB#HSI  RP1902I,2018-11-01,89500000,0.058732000000000006,-91100000,-0.059247,1600000,0.8,200000000,HKD,0.07,0.047,0.067,184330000,10878700,UB,HSI,Bear      ,Standard  ,R,2018-10-29,2018-11-02 00:00:00,2019-02-27,Y,-,25900.0,25800.0,10000.0,2018-11-05 00:00:00,HSI,1902,0.003875968992248062,121.0,24979.69,820.3100000000013,0.03179496124031013,820.3100000000013,AQC,25228.75,25416.0,0.115,62569UB#HSI  RP1902I,118.0,0.025868725868725868,1600000.0,94428.03667335756,0.0,0.0,320.0,0.4018181818181818,0.13545454545454547,0.2109090909090909,320.0,320.0,0.2685370741482966,-0.4173913043478261,-0.22297297297297314,0.026606550066887974,0.022642818213347866,True,37.93432835820896,1.0,1.0,0.0,21.72146956521739,0.0,0.0,0.0,0.0,-0.22297297297297314
62852,GS#HSI  RP1901B,2018-11-16,0,0.0,0,0.0,190480000,95.24,200000000,HKD,0.0,0.0,0.31,0,0,GS,HSI,Bear      ,Standard  ,R,2018-07-04,2019-01-29 00:00:00,2019-01-30,N,-,29200.0,29100.0,10000.0,2019-01-31 00:00:00,HSI,1901,0.003436426116838488,210.0,26103.34,2996.66,0.10297800687285223,2996.66,Non-AQC,26041.56,26183.53,0.31,62852GS#HSI  RP1901B,75.0,0.10616438356164383,0.0,0.0,0.014999999999999958,72900.0,38096.0,0.0033812341504649195,1.0,0.7666948436179205,0.0,0.0,1.0,0.0,-0.10144927536231885,0.12128459278169197,0.11744457705298755,False,8.446299999999999,0.004310344827586207,0.45775862068965517,0.0,8.420432258064515,95.24,0.0,0.0,0.0,-0.10144927536231885
68256,HT#HSI  RC2010I,2019-07-17,0,0.0,0,0.0,0,0.0,120000000,HKD,0.0,0.0,0.31,0,0,HT,HSI,Bull      ,Standard  ,R,2019-01-14,2019-08-06 00:00:00,2020-10-29,Y,-,25300.0,25400.0,10000.0,2019-08-07 00:00:00,HSI,2010,0.003937007874015748,654.0,28619.62,-3219.619999999999,0.1267566929133858,3219.619999999999,AQC,28463.77,28593.17,0.31,68256HT#HSI  RC2010I,470.0,0.1225296442687747,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8254237288135593,0.0,0.0,1.0,0.0,0.016393442622950838,0.11115077166517297,0.10763753360851357,True,9.223603225806452,1.0,1.0,0.0,9.232135483870968,0.0,0.0,0.0,0.016393442622950838,0.0
66145,UB#HSI  RC2012O,2019-06-25,0,0.0,0,0.0,76490000,38.25,200000000,HKD,0.0,0.0,0.21600000000000003,0,0,UB,HSI,Bull      ,Standard  ,R,2019-01-14,2019-08-06 00:00:00,2020-12-30,Y,-,25700.0,25800.0,10000.0,2019-08-07 00:00:00,HSI,2012,0.003875968992248062,716.0,28513.0,-2713.0,0.10515503875968993,2713.0,AQC,28447.96,28185.98,0.237,66145UB#HSI  RC2012O,554.0,0.08404669260700391,0.0,0.0,0.0,0.0,15300.0,0.014659018483110261,1.0,0.8081580624601657,0.0,0.0,1.0,-0.08860759493670867,0.0,0.09659603008440673,0.09308083953998808,True,13.049064814814813,0.013452914798206279,1.0,0.0,12.030801687763713,38.25,0.0,0.0,0.0,0.0
66146,UB#HSI  RC2011Q,2019-04-02,0,0.0,0,0.0,8480000,4.24,200000000,HKD,0.0,0.0,0.335,0,0,UB,HSI,Bull      ,Standard  ,R,2019-01-14,2019-08-06 00:00:00,2020-11-27,Y,-,25550.0,25650.0,10000.0,2019-08-07 00:00:00,HSI,2011,0.003898635477582846,683.0,29562.02,-3912.0200000000004,0.15251539961013647,3912.0200000000004,AQC,29736.99,29624.67,0.325,66146UB#HSI  RC2011Q,605.0,0.13111545988258316,0.0,0.0,0.0,0.0,1696.0,0.15774843641417652,1.0,0.8304378040305768,0.0,0.0,1.0,0.03076923076923066,0.1607142857142856,0.1408007333627244,0.1374379182291147,True,8.843185074626865,0.17286366601435094,1.0,0.0,9.096006153846155,4.24,0.0,0.0,0.1607142857142856,0.0
58848,JP#HSI  RP1910O,2019-06-10,2000000,0.13488,-2810000,-0.153524,1770000,0.89,200000000,HKD,0.18,0.133,0.134,4810000,701160,JP,HSI,Bear      ,Standard  ,R,2019-05-21,2019-06-24 00:00:00,2019-10-30,Y,-,28700.0,28600.0,10000.0,2019-06-25 00:00:00,HSI,1910,0.0034965034965034965,162.0,26965.28,1634.7200000000012,0.057158041958042,1634.7200000000012,AQC,27206.61,27578.64,0.204,58848JP#HSI  RP1910O,142.0,0.046689895470383276,820000.0,119532.47401247402,0.012000000000000038,105400.0,356.0,0.2708950800237107,0.2092471843509188,0.11381149970361588,164.0,164.0,0.2469437652811736,-0.3431372549019608,-0.028571428571428692,0.054890704869147586,0.051215127500265537,True,20.58107462686567,0.3274711946634324,0.27228623408126135,20.0,13.218274509803923,0.48,20.0,0.0,0.0,-0.028571428571428692
66903,JP#HSI  RC2012S,2019-05-03,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,0.235,0,0,JP,HSI,Bull      ,Standard  ,R,2019-02-08,2019-05-23 00:00:00,2020-12-30,Y,-,27200.0,27300.0,10000.0,2019-05-24 00:00:00,HSI,2012,0.003663003663003663,691.0,29944.18,-2644.1800000000003,0.09685641025641027,2644.1800000000003,AQC,29818.48,30081.55,0.221,66903JP#HSI  RC2012S,607.0,0.08639705882352941,0.0,0.0,0.018000000000000016,2421020.0,0.0,1.0,1.0,0.8118059614260666,0.0,0.0,1.0,0.06334841628959254,0.09950248756218927,0.08781399990878139,0.08446037490844602,True,12.800659574468085,1.0,0.10569583088667057,-2212.0,13.549402714932127,0.0,0.0,-2212.0,0.09950248756218927,0.0
69604,JP#HSI  RP1908I,2019-08-07,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,0.57,0,0,JP,HSI,Bear      ,Standard  ,R,2019-04-24,2019-08-28 00:00:00,2019-08-29,N,-,31648.0,31548.0,10000.0,2019-08-30 00:00:00,HSI,1908,0.003169773044250032,127.0,25976.24,5571.759999999998,0.17661214657030552,5571.759999999998,AQC,25977.72,25997.03,0.57,69604JP#HSI  RP1908I,22.0,0.18010616784630937,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8070175438596491,0.0,0.0,1.0,0.0,0.01785714285714257,0.21827473696690852,0.21442528443604744,True,4.560882456140352,1.0,1.0,0.0,4.557235087719299,0.0,0.0,0.0,0.01785714285714257,0.0
61853,SG#HSI  RC2012U,2018-11-28,50000,0.27,0,0.0,330000,0.17,200000000,HKD,0.27,0.27,0.28,50000,13500,SG,HSI,Bull      ,Standard  ,R,2018-10-26,-,2020-12-30,N,-,23608.0,23708.0,10000.0,-,HSI,2012,0.004217985490129914,796.0,26331.96,-2623.959999999999,0.11067825206681285,2623.959999999999,AQC,26406.68,26682.56,0.255,61853SG#HSI  RC2012U,763.0,0.1186038630972552,-39999.99999999998,-10799.999999999995,0.0,0.0,68.0,0.556910569105691,0.5308943089430894,0.7764227642276422,-8.0,8.0,0.5182357930449534,0.0980392156862746,0.0,0.10598378895037165,0.10219686836815534,True,9.529485714285713,0.5361842105263158,1.0,0.0,10.326258823529411,0.19,0.0,0.0,0.0,0.0
65833,SG#HSI  RC2011S,2018-11-14,12200000,0.11540299999999999,-11350000,-0.11536500000000001,28180000,14.09,200000000,HKD,0.13,0.098,0.111,26610000,3082430,SG,HSI,Bull      ,Standard  ,R,2018-09-19,-,2020-11-27,N,-,24408.0,24508.0,10000.0,-,HSI,2011,0.004080300310102824,800.0,25792.87,-1284.869999999999,0.052426554594418105,1284.869999999999,AQC,25874.36,25654.43,0.127,65833SG#HSI  RC2011S,744.0,0.045476892822025564,-859999.9999999994,-99620.06012777144,0.064,5896500.0,5636.0,0.07698961937716263,0.13494809688581316,0.8814878892733564,-172.0,172.0,0.19909502262443438,-0.12598425196850405,0.13392857142857184,0.05667231962452407,0.052807489731146996,True,23.1120990990991,0.08706677937447169,0.12172442941673711,1576.0,20.309346456692914,14.52,1576.0,0.0,0.13392857142857184,0.0
61742,CS#HSI  RP1911J,2019-06-06,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,,0,0,CS,HSI,Bear      ,Standard  ,R,2019-05-15,-,2019-11-28,N,-,29748.0,29648.0,12000.0,-,HSI,1911,0.0033729087965461415,197.0,26895.44,2752.5600000000013,0.09284133837021051,2752.5600000000013,AQC,26935.87,26965.28,,61742CS#HSI  RP1911J,175.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8168587022437841,0.0,0.0,1.0,,,0.10440093451594476,0.10068841288586562,True,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
63518,SG#HSI  RC2104Z,2019-03-28,1370000,0.062985,-1380000,-0.057551,150000,0.08,200000000,HKD,0.071,0.057,0.064,2750000,165710,SG,HSI,Bull      ,Standard  ,R,2019-02-26,2019-05-14 00:00:00,2021-04-29,Y,-,27828.0,27928.0,12000.0,2019-05-15 00:00:00,HSI,2104,0.003580635920939559,793.0,28728.25,-800.25,0.02865403895731882,800.25,AQC,28663.2,28775.21,0.069,63518SG#HSI  RC2104Z,763.0,0.027598102630444158,19999.99999999999,1205.1636363636355,0.011000000000000003,94570.0,26.666666666666664,0.48051075268817206,0.26411290322580644,0.1881720430107527,3.3333333333333286,3.3333333333333286,0.36281962681409813,-0.07246376811594224,0.3269230769230771,0.029138407435317783,0.025649613441625523,True,37.46772135416666,0.47989093387866394,0.2958418541240627,-183.33333333333334,34.69595410628019,0.07,0.0,-183.33333333333334,0.3269230769230771,0.0
65834,UB#HSI  RC2009N,2019-03-14,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,0.48,0,0,UB,HSI,Bull      ,Standard  ,R,2018-10-11,-,2020-09-29,N,-,23600.0,23700.0,10000.0,-,HSI,2009,0.004219409282700422,719.0,28807.45,-5107.450000000001,0.21550421940928274,5107.450000000001,AQC,28891.06,28851.39,0.48,65834UB#HSI  RC2009N,565.0,0.2033898305084746,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8154385964912281,0.0,0.0,1.0,0.0,-0.020408163265306145,0.18313831337444875,0.17967703504128962,True,6.01070625,1.0,1.0,0.0,6.001552083333333,0.0,0.0,0.0,0.0,-0.020408163265306145
61442,CS#HSI  RP1901P,2018-10-19,0,0.0,0,0.0,100000,0.05,200000000,HKD,0.0,0.0,0.21100000000000002,0,0,CS,HSI,Bear      ,Standard  ,R,2018-10-03,2019-01-14 00:00:00,2019-01-30,N,-,28100.0,27950.0,12000.0,2019-01-15 00:00:00,HSI,1901,0.005366726296958855,119.0,25454.55,2495.4500000000007,0.08928264758497319,2495.4500000000007,AQC,25172.03,25561.4,0.22399999999999998,61442CS#HSI  RP1901P,103.0,0.09010676156583632,0.0,0.0,0.0,0.0,16.666666666666668,0.6103448275862069,1.0,0.7931034482758621,0.0,0.0,1.0,-0.05803571428571408,0.0,0.11631838989545147,0.11035939493159674,True,10.095339652448656,0.6444007858546169,1.0,0.0,9.469698660714288,0.05,0.0,0.0,0.0,0.0
60847,VT#HSI  RC1906N,2019-05-02,0,0.0,0,0.0,1000000,1.25,80000000,HKD,0.0,0.0,0.445,0,0,VT,HSI,Bull      ,Standard  ,R,2019-01-09,2019-06-26 00:00:00,2019-06-27,N,-,25160.0,25310.0,10000.0,2019-06-28 00:00:00,HSI,1906,0.005926511260371394,169.0,29699.11,-4389.110000000001,0.17341406558672465,4389.110000000001,AQC,29643.05,29944.18,0.43,60847VT#HSI  RC1906N,56.0,0.17686804451510335,0.0,0.0,0.0,0.0,200.0,0.30358191426893716,1.0,0.8396946564885496,0.0,0.0,1.0,0.03488372093023262,-0.04444444444444451,0.15123443775185075,0.1461742297098308,False,6.729029213483146,0.30017974835230676,1.0,0.0,6.906769767441861,1.25,0.0,0.0,0.0,-0.04444444444444451
64694,SG#HSI  RC2104E,2019-03-20,3800000,0.167934,-3800000,-0.167382,1080000,0.54,200000000,HKD,0.172,0.165,0.17,7600000,1274200,SG,HSI,Bull      ,Standard  ,R,2019-01-28,2019-05-30 00:00:00,2021-04-29,Y,-,26958.0,27058.0,12000.0,2019-05-31 00:00:00,HSI,2104,0.003695764653706852,822.0,29466.28,-2408.279999999999,0.08900436100229134,2408.279999999999,AQC,29357.19,29320.97,0.175,64694SG#HSI  RC2104E,771.0,0.0756732695303806,0.0,0.0,0.0,0.0,180.0,0.34560906515580736,0.1848441926345609,0.8279036827195467,0.0,0.0,1.0,-0.02857142857142847,0.01744186046511631,0.08172410234085752,0.07831778177679807,True,14.37302450980392,0.3415841584158416,1.0,0.0,14.031561904761904,0.54,0.0,0.0,0.01744186046511631,0.0
67050,CS#HSI  RC2012J,2019-07-25,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,0.35,0,0,CS,HSI,Bull      ,Standard  ,R,2018-10-15,-,2020-12-30,N,-,23987.0,24137.0,12000.0,-,HSI,2012,0.0062145254174089575,807.0,28524.04,-4387.040000000001,0.1817558105812653,4387.040000000001,AQC,28575.49,28594.3,0.345,67050CS#HSI  RC2012J,524.0,0.17509484303998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8435940099833611,0.0,0.0,1.0,0.014492753623188248,0.014705882352940902,0.1605743243597923,0.1553250705412226,True,6.808166666666667,1.0,1.0,0.0,6.889864734299517,0.0,0.0,0.0,0.014705882352940902,0.0
59230,CS#HSI  RP1908L,2019-06-03,30000,0.244,0,0.0,39730000,19.86,200000000,HKD,0.26,0.244,0.255,130000,32440,CS,HSI,Bear      ,Standard  ,R,2019-05-06,2019-08-28 00:00:00,2019-08-29,N,-,29688.0,29588.0,12000.0,2019-08-30 00:00:00,HSI,1908,0.003379748546708125,115.0,26901.09,2686.91,0.09081080167635527,2686.91,AQC,26909.71,26893.86,0.247,59230CS#HSI  RP1908L,87.0,0.103071948261924,-39999.99999999915,-9981.53846153825,0.02099999999999999,378830.0,6620.0,0.05518496058217101,0.3856882959369315,0.8629472407519709,-6.66666666666606,6.66666666666606,0.37740533829919304,0.03238866396761142,0.06926406926406914,0.10324488818348473,0.09952875746338408,True,8.788843137254903,0.05045045045045045,0.2174174174174174,-186.66666666666788,9.075941295546558,19.88,0.0,-186.66666666666788,0.06926406926406914,0.0
68698,SG#HSI  RC2010B,2019-08-02,220000,0.128727,-520000,-0.126885,700000,0.35,200000000,HKD,0.129,0.124,0.126,740000,94300,SG,HSI,Bull      ,Standard  ,R,2019-01-14,2019-08-06 00:00:00,2020-10-29,Y,-,25508.0,25608.0,10000.0,2019-08-07 00:00:00,HSI,2010,0.0039050296782255547,654.0,27565.7,-1957.7000000000007,0.07644876601062171,1957.7000000000007,AQC,26950.53,26918.58,0.187,68698SG#HSI  RC2010B,454.0,0.04939626783754116,299999.99999999994,38229.72972972972,0.0,78000.0,140.0,0.36469864698646987,0.35731857318573185,0.14575645756457564,60.0,60.0,0.29662077596996245,-0.3262032085561496,-0.10526315789473684,0.05352510692739619,0.04981460475916425,True,21.363952380952384,0.41661649608669477,0.3588199879590608,80.0,14.74101604278075,0.2,80.0,0.0,0.0,-0.10526315789473684
69089,JP#HSI  RC2011V,2019-01-11,2900000,0.172121,-1560000,-0.174442,260000,0.13,200000000,HKD,0.17800000000000002,0.163,0.17600000000000002,4460000,771280,JP,HSI,Bull      ,Standard  ,R,2018-11-05,-,2020-11-27,N,-,24658.0,24758.0,10000.0,-,HSI,2011,0.004039098473220777,753.0,26521.43,-1763.4300000000003,0.07122667420631716,1763.4300000000003,AQC,26692.02,26667.27,0.162,69089JP#HSI  RC2011V,686.0,0.07137642955633061,-1340000.0000000002,-231729.86547085203,0.023999999999999994,641320.0,52.0,0.5882352941176471,0.26625386996904027,0.9422084623323014,-268.0,268.0,0.17892425905598244,0.08641975308641969,0.018867924528301883,0.07620329971279807,0.07245686163879693,True,15.151857954545452,0.42229367631296894,0.3022508038585209,99.99999999999997,16.371253086419753,0.8,99.99999999999997,0.0,0.018867924528301883,0.0
65516,HS#HSI  RC2003D,2019-07-03,0,0.0,0,0.0,0,0.0,150000000,HKD,0.0,0.0,0.31,0,0,HS,HSI,Bull      ,Standard  ,R,2018-09-19,-,2020-03-30,N,-,22698.0,22898.0,20000.0,-,HSI,2003,0.008734387282732117,558.0,28875.56,-5977.560000000001,0.261051620228841,5977.560000000001,AQC,28781.97,28855.14,0.31,65516HS#HSI  RC2003D,271.0,0.2731518195435721,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.805304400241109,0.0,0.0,1.0,0.0,0.05084745762711873,0.2113812918295725,0.20443249715012562,False,4.654054838709677,1.0,1.0,0.0,4.657348387096774,0.0,0.0,0.0,0.05084745762711873,0.0
60778,GS#HSI  RC2010J,2019-08-12,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,,0,0,GS,HSI,Bull      ,Standard  ,R,2018-10-23,-,2020-10-29,N,-,23308.0,23408.0,10000.0,-,HSI,2010,0.0042720437457279565,737.0,25939.3,-2531.2999999999993,0.10813824333561173,2531.2999999999993,AQC,25869.48,25824.72,,60778GS#HSI  RC2010J,444.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.863483523873571,0.0,0.0,1.0,,,0.09901551944608085,0.0951499604939875,False,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
61011,SG#HSI  RP1909H,2019-07-18,73610000,0.078223,-54160000,-0.079039,32120000,12.85,250000000,HKD,0.085,0.07200000000000001,0.078,180930000,14186800,SG,HSI,Bear      ,Standard  ,R,2019-05-14,2019-09-26 00:00:00,2019-09-27,N,-,29288.0,29188.0,12000.0,2019-09-30 00:00:00,HSI,1909,0.003426065506372482,136.0,28593.17,594.8300000000017,0.020379265451555495,594.8300000000017,AQC,28393.04,28461.66,0.066,61011SG#HSI  RP1909H,71.0,0.03195848128926523,-19449999.999999996,-1525082.9602608741,0.022999999999999993,14803940.0,5354.166666666666,0.05728587319243604,0.02836484983314794,0.9961067853170189,-3241.666666666668,3241.666666666668,0.010291595197255575,0.1818181818181821,0.03125,0.031520400774274225,0.027998410878158842,True,30.40775641025641,0.02937853107344633,0.025423728813559324,1654.1666666666679,36.10248737373737,20.63,1654.1666666666679,0.0,0.03125,0.0
68701,CS#HSI  RP1907R,2019-03-04,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,,0,0,CS,HSI,Bear      ,Standard  ,R,2019-03-04,2019-03-04 00:00:00,2019-07-30,Y,-,28917.0,28817.0,12000.0,2019-03-05 00:00:00,HSI,1907,0.003470173855710171,148.0,28812.17,4.830000000001746,0.00016760939723086185,4.830000000001746,Non-AQC,28855.11,28959.59,,68701CS#HSI  RP1907R,148.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7670850767085077,,,,,,0.002144854065709658,0.0013207366043657633,True,,,,,,,0.0,0.0,0.0,0.0
68670,UB#HSI  RC1911P,2019-02-25,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,0.435,0,0,UB,HSI,Bull      ,Standard  ,R,2018-10-19,-,2019-11-28,N,-,23350.0,23450.0,12000.0,-,HSI,1911,0.0042643923240938165,405.0,28816.3,-5366.299999999999,0.22884008528784644,5366.299999999999,AQC,28975.52,28959.3,0.425,68670UB#HSI  RC1911P,276.0,0.22355460385438972,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.78003003003003,0.0,0.0,1.0,0.0235294117647058,0.03658536585365857,0.19414733540588747,0.1906961462641568,True,5.547758620689655,1.0,1.0,0.0,5.650254901960785,0.0,0.0,0.0,0.03658536585365857,0.0
57417,GS#HSI  RP1906C,2019-03-14,17230000,0.051936,-22220000,-0.053146000000000006,9080000,4.54,200000000,HKD,0.07200000000000001,0.045,0.05,61440000,3274370,GS,HSI,Bear      ,Standard  ,R,2019-03-11,2019-03-18 00:00:00,2019-06-27,Y,-,29318.0,29218.0,10000.0,2019-03-19 00:00:00,HSI,1906,0.003422547744541036,108.0,28807.45,410.5499999999993,0.0140512697652132,410.5499999999993,AQC,28891.06,28851.39,0.055999999999999994,57417GS#HSI  RP1906C,105.0,0.017054369329422198,4980000.000000001,265403.03710937506,0.021000000000000005,2387280.0,1816.0,0.14877192982456142,0.10666666666666667,0.04280701754385965,996.0000000000001,996.0000000000001,0.05639913232104121,-0.10714285714285676,0.39999999999999947,0.014777581715589483,0.011316303382430367,False,57.70278,0.21935483870967742,0.12903225806451613,499.9999999999999,51.44187500000001,2.05,499.9999999999999,0.0,0.39999999999999947,0.0
66516,CS#HSI  RC2101V,2019-06-19,7280000,0.13331700000000002,-180000,-0.137278,2620000,1.31,200000000,HKD,0.142,0.13,0.138,7510000,1002110,CS,HSI,Bull      ,Standard  ,R,2019-01-18,2019-08-05 00:00:00,2021-01-28,Y,-,26218.0,26318.0,12000.0,2019-08-06 00:00:00,HSI,2101,0.0037996808268105477,741.0,27498.77,-1180.7700000000004,0.04486549129873092,1180.7700000000004,AQC,28224.87,28202.14,0.09,66516CS#HSI  RC2101V,589.0,0.06316271264017088,-7100000.0,-947400.9320905459,0.02099999999999999,106480.0,436.66666666666663,0.23809523809523808,0.15310427968655818,0.976491862567812,-1183.3333333333335,1183.3333333333335,0.0691588785046729,0.5333333333333341,0.23287671232876672,0.07110289613379969,0.06755992144516516,True,17.030277777777776,0.13017031630170317,0.2749391727493917,-56.66666666666629,25.461824074074073,4.86,0.0,-56.66666666666629,0.23287671232876672,0.0
62218,SG#HSI  RC2111U,2019-07-10,780000,0.094769,-420000,-0.094738,1780000,0.71,250000000,HKD,0.10099999999999999,0.08900000000000001,0.09300000000000001,1240000,117650,SG,HSI,Bull      ,Standard  ,R,2019-06-20,2019-08-02 00:00:00,2021-11-29,Y,-,27200.0,27300.0,10000.0,2019-08-05 00:00:00,HSI,2111,0.003663003663003663,893.0,28116.28,-816.2799999999988,0.029900366300366257,816.2799999999988,AQC,28245.09,28204.69,0.085,62218SG#HSI  RC2111U,873.0,0.03419117647058824,-375000.00000000006,-35579.637096774204,0.009000000000000008,121860.0,355.0,0.23452380952380952,0.24345238095238095,0.9077380952380952,-75.0,75.0,0.18315018315018314,0.09411764705882364,-0.15841584158415845,0.03700076721299171,0.03346032885715713,True,30.327623655913975,0.2235363690124187,0.2761679479597871,75.0,33.07797647058823,0.86,75.0,0.0,0.0,-0.15841584158415845
